edgeid,A,B,NUM_LANES,TWOWAY,TIME,DIST_MLE,Ax,Ay,Bx,By,Speed_limit,count
322,192,14021,1,1,0,0.13,965837.0,872132.0,966406.0,872533.0,12.0,1
323,192,14025,1,1,0,0.11,965837.0,872132.0,965261.0,872142.0,12.0,1
324,193,18869,1,1,0,0.02,965887.0,867869.0,965917.0,867766.0,12.0,1
325,194,14067,1,1,0,0.14,964568.0,869472.0,965192.0,869098.0,10.0,1
326,195,13912,1,1,0,0.16424,962949.0,866923.0,963468.4375,866809.5625,12.0,1
327,195,18819,1,1,0,0.11691,962949.0,866923.0,962930.0,866545.0,12.0,1
328,195,18831,1,1,0,0.05096,962949.0,866923.0,962907.0,867170.1875,12.0,1
329,195,18833,1,1,0,0.17373,962949.0,866923.0,962388.0,866883.0,12.0,1
330,196,14157,1,1,0,0.06,965384.0,866782.0,965417.0,866490.0,12.0,1
331,196,18837,1,1,0,0.04,965384.0,866782.0,965151.0,866826.0,10.0,1
332,196,18849,1,1,0,0.09564,965384.0,866782.0,965686.9375,866845.9375,12.0,1
333,197,18851,1,1,0,0.02358,965943.0,866986.0,965920.875,866848.25,12.0,1
334,197,18853,1,1,0,0.02,965943.0,866986.0,965909.0,867103.0,10.0,1
335,198,18801,1,1,0,0.04,964230.0,866334.0,964317.0,866143.0,12.0,1
336,198,18803,1,1,0,0.04,964230.0,866334.0,964299.0,866514.0,12.0,1
337,199,13822,1,1,0,0.02771,963883.0,864715.0,963970.875,864733.0,10.0,1
338,199,14225,1,1,0,0.12185,963883.0,864715.0,963709.0,865069.0,10.0,1
339,200,14235,1,1,0,0.03,965363.0,864859.0,965393.0,865029.0,10.0,1
340,200,18773,1,1,0,0.03,965363.0,864859.0,965385.0,864683.0,10.0,1
341,201,18725,1,1,0,0.0255,965839.0,864545.8125,965984.0625,864531.75,12.0,1
342,201,18731,1,1,0,0.04042,965839.0,864545.8125,965653.0,864677.0,10.0,1
343,202,12001,1,1,0,0.0793,965994.0,862874.0,965606.9375,862714.375,12.0,1
344,202,14393,1,1,0,0.08,965994.0,862874.0,966206.0,862497.0,12.0,1
345,203,12001,1,1,0,0.04871,965355.0,862766.0,965606.9375,862714.375,12.0,1
346,203,12003,1,1,0,0.06,965355.0,862766.0,965076.0,862645.0,12.0,1
347,204,14439,1,1,1,0.22,963643.0,861227.0,962522.0,861037.0,12.0,1
348,204,14449,1,1,1,0.29,963643.0,861227.0,965011.0,860510.0,12.0,1
349,204,14469,1,1,1,0.25,963643.0,861227.0,963658.0,859909.0,12.0,1
350,205,14493,1,1,0,0.11,963279.0,859475.0,962968.0,858994.0,12.0,1
351,205,19202,1,1,0,0.11,963279.0,859475.0,963628.0,858981.0,12.0,1
352,206,14435,1,1,0,0.1,961346.0,860688.0,961441.0,861228.0,10.0,1
353,206,18371,1,1,0,0.2,961346.0,860688.0,962390.0,860779.0,12.0,1
354,207,14453,1,1,0,0.18,959324.0,859608.0,958821.0,860396.0,12.0,1
355,207,14511,1,1,1,0.24,959324.0,859608.0,960032.0,858586.0,12.0,1
356,208,14343,1,1,0,0.15,959733.0,862548.0,959793.0,863362.0,12.0,1
357,209,14437,1,1,0,0.08,958272.0,861368.0,958590.0,861089.0,12.0,1
358,210,13233,1,1,0,0.18218,957535.1875,858884.9375,957592.0,857925.0,12.0,1
359,210,14497,1,1,0,0.13492,957535.1875,858884.9375,958199.0,858627.0,12.0,1
360,210,14507,1,1,0,0.12437,957535.1875,858884.9375,956932.0,858626.0,12.0,1
361,210,18375,1,1,0,0.17017,957535.1875,858884.9375,957682.0,859771.0,12.0,1
362,211,12005,1,1,0,0.12,953107.0,862872.0,953142.0,862243.0,12.0,1
363,211,14317,1,1,0,0.13,953107.0,862872.0,953167.0,863541.0,12.0,1
364,212,14301,1,1,0,0.13,947122.0,862995.0,947406.0,863637.0,12.0,1
365,212,14383,1,1,0,0.15,947122.0,862995.0,946355.0,862927.0,12.0,1
366,212,14405,1,1,0,0.14,947122.0,862995.0,947060.0,862241.0,12.0,1
367,213,14541,1,1,1,0.36,950509.0,859392.0,951884.0,858086.0,12.0,1
368,213,19124,1,1,0,0.17,950509.0,859392.0,949955.0,860109.0,12.0,1
369,214,14503,1,1,0,0.1,953908.0,858639.0,954310.0,858954.0,12.0,1
370,215,18373,1,1,0,0.14,956223.0,859885.0,956971.0,859779.0,12.0,1
371,216,13237,1,1,0,0.08399,958885.6875,858321.0625,958899.0,857878.0,12.0,1
372,217,14381,1,1,1,0.26,936992.0,862373.0,938293.0,862856.0,12.0,1
373,218,14471,1,1,1,0.29,936679.0,859889.0,938212.0,859774.0,12.0,1
374,218,14515,1,1,1,0.28,936679.0,859889.0,936852.0,858432.0,12.0,1
375,219,14471,1,1,1,0.24,939502.0,859710.0,938212.0,859774.0,12.0,1
376,219,14519,1,1,1,0.27,939502.0,859710.0,939919.0,858371.0,12.0,1
377,220,14283,1,1,1,0.21,939226.0,862702.0,938997.0,863770.0,12.0,1
378,220,14381,1,1,0,0.18,939226.0,862702.0,938293.0,862856.0,12.0,1
379,221,14401,1,1,1,0.28,942235.0,861947.0,943644.0,862299.0,12.0,1
380,222,13253,1,1,0,0.14,944369.0,862906.0,943656.0,863028.0,12.0,1
381,222,14403,1,1,0,0.14,944369.0,862906.0,944776.0,862288.0,12.0,1
382,223,14295,1,1,0,0.13,945701.0,862979.0,945520.0,863637.0,12.0,1
383,223,14383,1,1,0,0.12,945701.0,862979.0,946355.0,862927.0,12.0,1
384,223,14407,1,1,0,0.13,945701.0,862979.0,945636.0,862272.0,12.0,1
385,224,14463,1,1,1,0.24,945084.0,859717.0,946279.0,860072.0,12.0,1
386,224,14527,1,1,1,0.28,945084.0,859717.0,944722.0,858263.0,12.0,1
387,225,14481,1,1,1,0.28,942250.0,860330.0,943583.0,859736.0,12.0,1
388,226,14617,1,1,1,0.35,933578.0,854538.0,935251.0,855327.0,12.0,1
389,226,19123,1,1,1,0.25,933578.0,854538.0,933955.0,853297.0,12.0,1
390,227,14519,1,1,1,0.31,939392.0,856803.0,939919.0,858371.0,12.0,1
391,228,14639,1,1,1,0.79802,939256.0,854656.0,943453.0,854283.0,12.0,1
392,228,14669,1,1,1,0.28,939256.0,854656.0,939406.0,853163.0,12.0,1
393,229,14639,1,1,1,0.25,942135.0,854216.0,943453.0,854283.0,12.0,1
394,229,14671,1,1,1,0.22,942135.0,854216.0,941952.0,853093.0,12.0,1
395,230,14523,1,1,1,0.3153,942045.0,856682.0,942408.0,858306.0,12.0,1
396,230,14585,1,1,1,0.28,942045.0,856682.0,943508.0,856626.0,12.0,1
397,231,14527,1,1,1,0.28,945094.0,856856.0,944722.0,858263.0,12.0,1
398,231,14593,1,1,1,0.22,945094.0,856856.0,946197.0,856544.0,12.0,1
399,232,14623,1,1,1,0.26,944794.0,854390.0,946136.0,854221.0,12.0,1
400,232,14639,1,1,1,0.25,944794.0,854390.0,943453.0,854283.0,12.0,1
401,233,14623,1,1,1,0.22,947262.0,853910.0,946136.0,854221.0,12.0,1
402,233,14679,1,1,0,0.18,947262.0,853910.0,946989.0,853023.0,12.0,1
403,234,14521,1,1,1,0.26,947277.0,856926.0,947182.0,858303.0,12.0,1
404,234,14593,1,1,1,0.22,947277.0,856926.0,946197.0,856544.0,12.0,1
405,235,14541,1,1,0,0.18,951299.0,857332.0,951884.0,858086.0,12.0,1
406,236,14683,1,1,1,0.21,951597.0,853989.0,951811.0,852924.0,12.0,1
407,237,12740,1,1,0,0.1254,958638.875,853249.6875,958559.5,852592.625,12.0,1
408,237,14661,1,1,0,0.134,958638.875,853249.6875,957983.0,853515.0,12.0,1
409,238,12242,1,1,1,0.2228,956350.0,856380.0,957459.125,855989.25,12.0,1
410,238,14581,1,1,2,0.47001,956350.0,856380.0,954260.875,857757.125,12.0,1
411,238,14589,1,1,1,0.29261,956350.0,856380.0,957841.25,856451.125,12.0,1
412,239,14551,1,1,0,0.08876,957145.125,857539.5,956911.0,857948.0,12.0,1
413,240,14559,1,1,1,0.22,959183.0,856726.0,959313.0,857868.0,12.0,1
414,241,14561,1,1,1,0.21,959954.0,856758.0,959890.0,857840.0,12.0,1
415,242,12013,1,1,1,0.21,961175.0,856399.0,962236.0,856165.0,12.0,1
416,243,14605,1,1,0,0.09,963157.0,856827.0,962907.0,856399.0,12.0,1
417,243,14609,1,1,0,0.11,963157.0,856827.0,963564.0,856387.0,12.0,1
418,244,14611,1,1,0,0.06,965190.0,856624.0,964909.0,856525.0,12.0,1
419,244,14625,1,1,0,0.09,965190.0,856624.0,965546.0,856272.0,12.0,1
420,245,14587,1,1,0,0.13,966014.0,855850.0,966295.0,856495.0,12.0,1
421,245,14625,1,1,0,0.12,966014.0,855850.0,965546.0,856272.0,12.0,1
422,246,14749,1,1,0,0.13,966308.0,851140.0,965653.0,850929.0,12.0,1
423,247,13731,1,1,2,0.6,969638.0,881758.0,969240.0,884927.0,12.0,1
424,247,13735,1,1,2,0.6,969638.0,881758.0,970190.0,884858.0,12.0,1
425,248,14073,1,1,0,0.09,969667.0,868776.0,969215.0,868929.0,12.0,1
426,248,14075,1,1,0,0.11,969667.0,868776.0,970228.0,868908.0,12.0,1
427,249,14219,1,1,0,0.17,970169.0,864554.0,969261.0,864452.0,12.0,1
428,249,14221,1,1,0,0.09,970169.0,864554.0,970620.0,864425.0,12.0,1
429,250,14165,1,1,1,0.23,971417.0,866721.0,970289.0,866233.0,12.0,1
430,251,14133,1,1,0,0.12,968504.0,866656.0,969056.0,866932.0,12.0,1
431,252,14219,1,1,0,0.08,968843.0,864489.0,969261.0,864452.0,12.0,1
432,253,14221,1,1,1,0.21,971674.0,864138.0,970620.0,864425.0,12.0,1
433,254,14415,1,1,0,0.09,971114.0,862032.0,970713.0,861808.0,12.0,1
434,254,19338,1,1,0,0.13,971114.0,862032.0,971800.0,862190.0,12.0,1
435,255,14333,1,1,1,0.27,969789.0,861972.0,970020.0,863367.0,12.0,1
436,255,14415,1,1,0,0.18,969789.0,861972.0,970713.0,861808.0,12.0,1
437,255,14425,1,1,0,0.12,969789.0,861972.0,969225.0,861636.0,12.0,1
438,256,19333,1,1,0,0.12,971351.0,858205.0,971611.0,857614.0,12.0,1
439,256,19334,1,1,0,0.1,971351.0,858205.0,970972.0,857862.0,12.0,1
440,257,14839,1,1,0,0.04,970508.0,847336.0,970699.0,847301.0,12.0,1
441,258,15065,1,1,0,0.09,970501.0,836345.0,970129.0,836009.0,12.0,1
442,259,14935,1,1,1,0.23318,966948.0,842916.0,965764.75,843227.625,12.0,1
443,260,14801,1,1,0,0.15,966519.0,848147.0,965782.0,848452.0,12.0,1
444,260,14837,1,1,0,0.18,966519.0,848147.0,966970.0,847302.0,12.0,1
445,261,14819,1,1,0,0.11,965127.0,847810.0,964569.0,847653.0,12.0,1
446,261,14823,1,1,0,0.14,965127.0,847810.0,965841.0,847645.0,12.0,1
447,262,14899,1,1,0,0.16,965250.0,843295.0,964458.0,843627.0,12.0,1
448,262,14935,1,1,0,0.09698,965250.0,843295.0,965764.75,843227.625,12.0,1
449,263,14951,1,1,0,0.07,964126.0,842260.0,964435.0,842474.0,12.0,1
450,264,14867,1,1,1,0.25,961364.0,843817.0,961916.0,844992.0,12.0,1
451,265,14841,1,1,1,0.22,960683.0,847237.0,961855.0,847163.0,12.0,1
452,266,14843,1,1,0,0.14,963128.0,845909.0,962531.0,846327.0,12.0,1
453,266,14845,1,1,0,0.1,963128.0,845909.0,963507.0,846300.0,12.0,1
454,267,14759,1,1,0,0.15,963312.0,850654.0,962743.0,850125.0,12.0,1
455,267,14761,1,1,0,0.12,963312.0,850654.0,963565.0,850080.0,12.0,1
456,268,14757,1,1,1,0.21,960958.0,850228.0,962055.0,850172.0,12.0,1
457,268,14785,1,1,1,0.29,960958.0,850228.0,960375.0,848835.0,12.0,1
458,269,14693,1,1,1,0.3,958709.0,851284.0,957846.0,852615.0,12.0,1
459,270,14741,1,1,1,0.38434,955891.0,850285.0,954067.0625,851147.0625,12.0,1
460,270,14779,1,1,1,0.3,955891.0,850285.0,956659.0,848916.0,12.0,1
461,271,14783,1,1,0,0.2,957907.0,847855.0,958240.0,848868.0,12.0,1
462,271,14811,1,1,1,0.25,957907.0,847855.0,956595.0,847901.0,12.0,1
463,272,14811,1,1,1,0.21,955491.0,847934.0,956595.0,847901.0,12.0,1
464,272,14825,1,1,1,0.3,955491.0,847934.0,953934.0,847614.0,12.0,1
465,273,14777,1,1,0,0.11,952729.0,848426.0,952916.0,849002.0,12.0,1
466,273,14825,1,1,1,0.28,952729.0,848426.0,953934.0,847614.0,12.0,1
467,274,14739,1,1,0,0.14,951726.0,850786.0,952079.0,851425.0,12.0,1
468,275,14739,1,1,0,0.13,952253.0,852104.0,952079.0,851425.0,12.0,1
469,276,12598,1,1,0,0.1162,946450.22493,852163.49214,946381.45382,851547.32086,12.0,1
470,277,14771,1,1,0,0.16,947865.0,849223.0,948681.0,849332.0,12.0,1
471,277,14833,1,1,1,0.32081,947865.0,849223.0,947719.3125,847537.75,12.0,1
472,278,14769,1,1,1,0.27,944615.0,849221.0,946007.0,849444.0,12.0,1
473,278,14781,1,1,1,0.25,944615.0,849221.0,943324.0,848933.0,12.0,1
474,278,14829,1,1,1,0.31,944615.0,849221.0,944618.0,847609.0,12.0,1
475,279,12596,1,1,0,0.1488,945297.2527500002,852178.57901,946077.87407,852222.80229,12.0,1
476,279,13954,1,1,0,0.12495,945297.2527500002,852178.57901,945345.9415500001,851569.9986,12.0,1
477,280,14723,1,1,0,0.13,942413.0,852191.0,942056.0,851607.0,12.0,1
478,281,14781,1,1,1,0.22,942141.0,849013.0,943324.0,848933.0,12.0,1
479,281,14821,1,1,1,0.25,942141.0,849013.0,942174.0,847668.0,12.0,1
480,282,19132,1,1,1,0.25,939465.0,849046.0,939476.0,847721.0,12.0,1
481,283,14719,1,1,0,0.16,939244.0,852210.0,938584.0,851720.0,12.0,1
482,284,14765,1,1,4,0.85,931035.0,850967.0,935346.0,849715.0,12.0,1
483,285,19132,1,1,1,0.32701,938672.0,846193.0,939476.0,847721.0,12.0,1
484,286,13241,1,1,1,0.27,941894.0,846104.0,943330.0,845954.0,12.0,1
485,286,14821,1,1,1,0.3,941894.0,846104.0,942174.0,847668.0,12.0,1
486,287,13241,1,1,1,0.24,944576.0,845717.0,943330.0,845954.0,12.0,1
487,287,14849,1,1,1,0.27,944576.0,845717.0,946011.0,845716.0,12.0,1
488,288,13305,1,1,0,0.13,945369.0,844172.0,946048.0,844318.0,12.0,1
489,289,13245,1,1,1,0.24,942111.0,844263.0,943365.0,844479.0,12.0,1
490,289,14903,1,1,0,0.12,942111.0,844263.0,941966.0,843643.0,12.0,1
491,290,14901,1,1,0,0.14,939156.0,844390.0,939442.0,843711.0,12.0,1
492,291,18639,1,1,0,0.12,936014.0,841777.0,935998.0,841130.0,12.0,1
493,292,13964,1,1,0,0.14325,942073.8739900001,841584.233,942512.54681,840969.69439,12.0,1
494,293,12027,1,1,0,0.16,944439.0,837580.0,944544.0,838415.0,12.0,1
495,294,14911,1,1,0,0.15,947976.0,844194.0,947567.0,843520.0,12.0,1
496,295,14833,1,1,1,0.28303,947829.0,846036.0,947719.3125,847537.75,12.0,1
497,295,14849,1,1,1,0.35,947829.0,846036.0,946011.0,845716.0,12.0,1
498,295,14885,1,1,0,0.16,947829.0,846036.0,948676.0,845988.0,12.0,1
499,296,14851,1,1,1,0.28,952543.0,846302.0,953956.0,845871.0,12.0,1
500,296,14859,1,1,1,0.31,952543.0,846302.0,951335.0,845160.0,12.0,1
501,297,18649,1,1,0,0.17,950016.0,844258.0,950385.0,843444.0,12.0,1
502,298,18649,1,1,0,0.14,950178.0,842710.0,950385.0,843444.0,12.0,1
503,299,14953,1,1,1,0.3,947687.0,841534.0,946083.0,841531.0,12.0,1
504,299,14955,1,1,0,0.2,947687.0,841534.0,948753.0,841554.0,12.0,1
505,299,14987,1,1,0,0.13,947687.0,841534.0,947729.0,840829.0,12.0,1
506,300,15025,1,1,1,0.31,947585.0,837943.0,945989.0,838378.0,12.0,1
507,300,15045,1,1,0,0.2,947585.0,837943.0,948652.0,838088.0,12.0,1
508,301,15045,1,1,1,0.25,949895.0,837594.0,948652.0,838088.0,12.0,1
509,301,15075,1,1,2,0.42,949895.0,837594.0,949903.0,835350.0,12.0,1
510,302,15043,1,1,1,0.33,952214.0,837685.0,953948.0,837746.0,12.0,1
511,302,15081,1,1,2,0.46,952214.0,837685.0,952547.0,835260.0,12.0,1
512,303,14999,1,1,1,0.21,952183.0,841165.0,951331.0,840420.0,12.0,1
513,303,18651,1,1,1,0.35,952183.0,841165.0,954031.0,841147.0,12.0,1
514,304,14993,1,1,1,0.21072,955552.0,840631.0,956683.75,840660.25,12.0,1
515,304,15003,1,1,1,0.3,955552.0,840631.0,954017.0,840363.0,12.0,1
516,305,15043,1,1,0,0.18,954847.0,837490.0,953948.0,837746.0,12.0,1
517,306,15021,1,1,1,0.33704,958433.0,839740.0,956665.375,839777.6875,12.0,1
518,307,14925,1,1,0,0.18,954998.0,842432.0,955352.0,843291.0,12.0,1
519,307,14961,1,1,0,0.18,954998.0,842432.0,954052.0,842370.0,12.0,1
520,308,14857,1,1,1,0.25,955302.0,845893.0,956609.0,845795.0,12.0,1
521,308,14863,1,1,1,0.3,955302.0,845893.0,953983.0,844982.0,12.0,1
522,309,14857,1,1,1,0.26,957974.0,845490.0,956609.0,845795.0,12.0,1
523,309,14887,1,1,0,0.2,957974.0,845490.0,958723.0,844713.0,12.0,1
524,310,14889,1,1,1,0.29,957954.0,842493.0,957694.0,844002.0,12.0,1
525,310,14949,1,1,1,0.24,957954.0,842493.0,956699.0,842299.0,12.0,1
526,311,14945,1,1,0,0.09096,959699.75,842649.0625,959250.0,842763.0,12.0,1
527,312,15015,1,1,1,0.21,959793.0,840057.0,959134.0,839150.0,12.0,1
528,313,13325,1,1,0,0.15,958921.0,835786.0,959194.0,835042.0,12.0,1
529,314,15011,1,1,2,0.43,962114.0,839377.0,964370.0,839694.0,12.0,1
530,314,15037,1,1,1,0.27,962114.0,839377.0,961799.0,838010.0,12.0,1
531,315,12029,1,1,0,0.2,962756.0,835903.0,961760.0,836302.0,12.0,1
532,315,12031,1,1,0,0.18,962756.0,835903.0,962973.0,834973.0,12.0,1
533,316,13325,1,1,1,0.3,959888.0,833607.0,959194.0,835042.0,12.0,1
534,316,19262,1,1,1,0.29,959888.0,833607.0,958343.0,833732.0,12.0,1
535,317,15115,1,1,0,0.1,957966.0,833055.0,958496.0,833057.0,12.0,1
536,317,18621,1,1,1,0.29,957966.0,833055.0,957131.0,831766.0,12.0,1
537,318,15129,1,1,1,0.28,955304.0,832813.0,953805.0,832679.0,12.0,1
538,318,18271,1,1,0,0.19,955304.0,832813.0,955290.0,831821.0,12.0,1
539,319,13976,1,1,1,0.14791,954569.95542,834427.14923,954652.9190000001,835186.22708,12.0,1
540,320,15081,1,1,0,0.15,953038.0,835900.0,952547.0,835260.0,12.0,1
541,321,15129,1,1,0,0.13,953160.0,832516.0,953805.0,832679.0,12.0,1
542,321,19142,1,1,0,0.14,953160.0,832516.0,952720.0,831903.0,12.0,1
543,322,15125,1,1,1,0.24,949714.0,832370.0,948489.0,832707.0,12.0,1
544,322,15173,1,1,0,0.2,949714.0,832370.0,949786.0,831322.0,12.0,1
545,323,15075,1,1,0,0.14,949659.0,836043.0,949903.0,835350.0,12.0,1
546,324,15071,1,1,0,0.14,947186.0,836142.0,947427.0,835441.0,12.0,1
547,325,15123,1,1,1,0.35,947660.0,832528.0,945829.0,832816.0,12.0,1
548,325,15125,1,1,0,0.16,947660.0,832528.0,948489.0,832707.0,12.0,1
549,325,15165,1,1,1,0.22,947660.0,832528.0,947492.0,831387.0,12.0,1
550,326,15297,1,1,0,0.13,944173.0,826844.0,944329.0,827534.0,12.0,1
551,327,15261,1,1,1,0.26,944322.0,828252.0,945708.0,828353.0,12.0,1
552,327,15297,1,1,0,0.14,944322.0,828252.0,944329.0,827534.0,12.0,1
553,328,13301,1,1,0,0.2,944152.0,830132.0,943089.0,830190.0,12.0,1
554,328,15161,1,1,1,0.27,944152.0,830132.0,944171.0,831543.0,12.0,1
555,329,13297,1,1,0,0.19,944179.0,832745.0,943161.0,832827.0,12.0,1
556,329,15123,1,1,1,0.31,944179.0,832745.0,945829.0,832816.0,12.0,1
557,329,15161,1,1,1,0.23,944179.0,832745.0,944171.0,831543.0,12.0,1
558,330,15067,1,1,0,0.13,944727.0,836224.0,944605.0,835560.0,12.0,1
559,331,13293,1,1,1,0.31,941665.0,833761.0,943217.0,834237.0,12.0,1
560,331,15059,1,1,2,0.44,941665.0,833761.0,942056.0,836072.0,12.0,1
561,331,15155,1,1,1,0.4,941665.0,833761.0,941930.0,831640.0,12.0,1
562,332,15057,1,1,0,0.11,939002.0,836720.0,939190.0,836169.0,12.0,1
563,333,15053,1,1,0,0.09,936255.0,836692.0,936458.0,836271.0,12.0,1
564,334,13277,1,1,1,0.25,936594.0,833286.0,937741.0,833962.0,12.0,1
565,334,15109,1,1,1,0.31,936594.0,833286.0,935031.0,833814.0,12.0,1
566,334,15145,1,1,1,0.31,936594.0,833286.0,936140.0,831717.0,12.0,1
567,335,15155,1,1,1,0.41,941601.0,829501.0,941930.0,831640.0,12.0,1
568,335,15293,1,1,1,0.38,941601.0,829501.0,940971.0,827623.0,12.0,1
569,336,15293,1,1,0,0.16,941083.0,826768.0,940971.0,827623.0,12.0,1
570,337,14937,1,1,1,0.34,928257.0,844863.0,928996.0,843204.0,12.0,1
571,338,14855,1,1,1,0.34,933607.0,845507.0,935309.0,845024.0,12.0,1
572,338,14929,1,1,2,0.42,933607.0,845507.0,933463.0,843285.0,12.0,1
573,339,14929,1,1,3,0.66,932899.0,839839.0,933463.0,843285.0,12.0,1
574,339,15009,1,1,2,0.44,932899.0,839839.0,935214.0,839750.0,12.0,1
575,340,14937,1,1,1,0.24,929144.0,841930.0,928996.0,843204.0,12.0,1
576,341,15077,1,1,2,0.45,928996.0,834951.0,931375.0,835113.0,12.0,1
577,341,15199,1,1,3,0.74,928996.0,834951.0,928971.0,831031.0,12.0,1
578,342,12801,1,1,3,0.65,933033.0,832626.0,932997.0,836046.0,12.0,1
579,342,15133,1,1,1,0.31,933033.0,832626.0,931419.0,832393.0,12.0,1
580,342,15191,1,1,1,0.3,933033.0,832626.0,932674.0,831106.0,12.0,1
581,343,15133,1,1,1,0.28,929963.0,832485.0,931419.0,832393.0,12.0,1
582,343,15199,1,1,1,0.33,929963.0,832485.0,928971.0,831031.0,12.0,1
583,344,15205,1,1,1,0.26,927182.0,832378.0,927303.0,831001.0,12.0,1
584,345,15205,1,1,2,0.589,927414.5625,827856.8125,927303.0,831001.0,12.0,1
585,346,15199,1,1,3,0.6526,930282.75,827815.875,928971.0,831031.0,12.0,1
586,347,15375,1,1,2,0.5,929071.0,823695.0,929321.0,821075.0,12.0,1
587,348,15357,1,1,1,0.41,932693.0,823710.0,934797.0,823242.0,12.0,1
588,349,15357,1,1,1,0.33,936482.0,823572.0,934797.0,823242.0,12.0,1
589,349,15383,1,1,2,0.51,936482.0,823572.0,936674.0,820884.0,12.0,1
590,350,12494,1,1,1,0.25835,941596.0,824864.0,942949.9375,825026.125,12.0,1
591,351,15353,1,1,1,0.24,944048.0,822971.0,942887.0,823488.0,12.0,1
592,351,15355,1,1,1,0.3,944048.0,822971.0,945569.0,823348.0,12.0,1
593,352,15191,1,1,1,0.32,932773.0,829437.0,932674.0,831106.0,12.0,1
594,352,15289,1,1,2,0.53,932773.0,829437.0,934911.0,827668.0,12.0,1
595,353,19146,1,1,0,0.16,939194.0,829330.0,938438.0,829755.0,12.0,1
596,354,13149,1,1,0,0.16,939001.0,828476.0,938922.0,827648.0,12.0,1
597,355,15291,1,1,0,0.18,937186.0,826782.0,937592.0,827662.0,12.0,1
598,356,15165,1,1,1,0.25,947487.0,830042.0,947492.0,831387.0,12.0,1
599,356,15245,1,1,0,0.18,947487.0,830042.0,948415.0,830041.0,12.0,1
600,357,15261,1,1,1,0.3,947264.0,828213.0,945708.0,828353.0,12.0,1
601,357,15265,1,1,1,0.21,947264.0,828213.0,948368.0,828219.0,12.0,1
602,357,15301,1,1,0,0.16,947264.0,828213.0,947182.0,827394.0,12.0,1
603,358,15307,1,1,0,0.17,949516.0,826399.0,949677.0,827269.0,12.0,1
604,359,15355,1,1,3,0.75,949498.0,822827.0,945569.0,823348.0,12.0,1
605,359,15359,1,1,2,0.58,949498.0,822827.0,952582.0,822768.0,12.0,1
606,360,15317,1,1,1,0.32,952019.0,826406.0,953683.0,826434.0,12.0,1
607,361,15307,1,1,0,0.19,949798.0,828248.0,949677.0,827269.0,12.0,1
608,362,15173,1,1,1,0.27,949766.0,829876.0,949786.0,831322.0,12.0,1
609,363,15181,1,1,1,0.1205,952116.68007,830648.14538,952078.0,831245.0,12.0,1
610,364,15185,1,1,1,0.29,954857.0,829645.0,954647.0,831146.0,12.0,1
611,364,15247,1,1,1,0.22,954857.0,829645.0,953753.0,829985.0,12.0,1
612,364,15269,1,1,1,0.26,954857.0,829645.0,954556.0,828310.0,12.0,1
613,365,15193,1,1,0,0.18,956541.0,830203.0,956928.0,831070.0,12.0,1
614,366,15269,1,1,1,0.27,955010.0,826971.0,954556.0,828310.0,12.0,1
615,366,15317,1,1,1,0.27,955010.0,826971.0,953683.0,826434.0,12.0,1
616,367,15399,1,1,0,0.2,956012.0,821083.0,955191.0,820450.0,12.0,1
617,368,15361,1,1,0,0.17149,959699.6875,823034.4375,958902.0,822605.0,12.0,1
618,369,15281,1,1,1,0.24,958691.0,827027.0,959188.0,828172.0,12.0,1
619,369,15325,1,1,1,0.21,958691.0,827027.0,959135.0,826000.0,12.0,1
620,370,15243,1,1,0,0.07201,959868.0,830621.6875,959633.0,830325.0,12.0,1
621,370,19208,1,1,0,0.0836,959868.0,830621.6875,959655.0,831008.0,12.0,1
622,371,12789,1,1,1,0.22,962625.0,829607.0,962866.0,830721.0,10.0,1
623,371,12793,1,1,1,0.3,962625.0,829607.0,962803.0,828046.0,12.0,1
624,371,15249,1,1,0,0.2,962625.0,829607.0,961593.0,829421.0,12.0,1
625,371,15251,1,1,1,0.29,962625.0,829607.0,964124.0,829361.0,12.0,1
626,372,12793,1,1,0,0.41284,962422.0,826765.0,962803.0,828046.0,12.0,1
627,372,15280,1,1,0,0.40767,962422.0,826765.0,962423.875,825445.25,12.0,1
628,372,15319,1,1,1,0.32,962422.0,826765.0,964055.0,826275.0,12.0,1
629,372,18393,1,1,0,0.17,962422.0,826765.0,961529.0,826788.0,12.0,1
630,373,13513,1,1,1,0.31,963026.0,823806.0,963062.0,825435.0,12.0,1
631,373,15347,1,1,1,0.36,963026.0,823806.0,964889.0,824054.0,12.0,1
632,373,18387,1,1,1,0.35367,963026.0,823806.0,961171.125,823497.5625,12.0,1
633,374,19129,1,1,0,0.14,965140.0,840186.0,964382.0,840223.0,12.0,1
634,374,19130,1,1,0,0.11,965140.0,840186.0,965702.0,840188.0,12.0,1
635,375,15103,1,1,0,0.1,965096.0,835376.0,964802.0,834931.0,12.0,1
636,375,18627,1,1,0,0.18,965096.0,835376.0,964277.0,835812.0,12.0,1
637,376,15137,1,1,0,0.17,965054.0,831941.0,964183.0,831841.0,12.0,1
638,376,15139,1,1,0,0.14,965054.0,831941.0,965793.0,831803.0,12.0,1
639,376,15207,1,1,1,0.19326,965054.0,831941.0,965130.375,830929.3125,10.0,1
640,377,15217,1,1,0,0.13527,964401.0,830838.0,965128.4375,830789.6875,10.0,1
641,378,12797,1,1,1,0.25,965037.0,829319.0,965062.0,827993.0,12.0,1
642,378,15235,1,1,1,0.26014,965037.0,829319.0,965124.5625,830667.5,10.0,1
